 ************************************************************************
 *                                                                      *
 *                                                                      *
 *Welcome to HYDRUS-1D                                                  *
 *                                                                      *
 *                                                                      *
 ************************************************************************


 Program parameters
 ==================
 Max. iterations.....................(MIT)...............  0
 No. of observations.................(NOBb).............1529


 Soil hydraulic properties
 =========================
 Residual moisture content...........(WCR)............     0.031
 Saturated moisture content..........(WCS)............     0.338
 First coefficient...................(ALPHA)..........     0.020
 Second coefficient..................(N)..............     1.424
 Saturated conductivity..............(CONDS).......... .1337E+01
 Pore connectivity factor............(L)..............     0.500


 Observed Quantity 
 ==================
    Obs     Time    Quantity     Type  Position   Weight
  951   1671.000       0.16380      0.22933     -0.06554     2     1
  952   1672.000       0.15200      0.22730     -0.07530     2     1
  953   1673.000       0.14064      0.22576     -0.08512     2     1
  954   1674.000       0.13116      0.22458     -0.09341     2     1
  955   1675.000       0.12438      0.22367     -0.09929     2     1
  956   1676.000       0.11816      0.22322     -0.10506     2     1
  957   1677.000       0.11481      0.22300     -0.10819     2     1
  958   1678.000       0.11257      0.22291     -0.11034     2     1
  959   1679.000       0.11162      0.22283     -0.11121     2     1
  960   1680.000       0.11068      0.22274     -0.11206     2     1
  961   1681.000       0.10980      0.22264     -0.11284     2     1
  962   1682.000       0.10943      0.22253     -0.11311     2     1
  963   1683.000       0.10885      0.22242     -0.11357     2     1
  964   1684.000       0.10812      0.22229     -0.11417     2     1
  965   1685.000       0.10740      0.22216     -0.11476     2     1
  966   1686.000       0.10724      0.22198     -0.11473     2     1
  967   1687.000       0.10709      0.22179     -0.11470     2     1
  968   1688.000       0.10709      0.22157     -0.11448     2     1
  969   1689.000       0.10844      0.22118     -0.11274     2     1
  970   1690.000       0.10989      0.22050     -0.11061     2     1
  971   1691.000       0.11118      0.21956     -0.10838     2     1
  972   1692.000       0.11210      0.21839     -0.10628     2     1
  973   1693.000       0.11133      0.21701     -0.10568     2     1
  974   1694.000       0.11203      0.21543     -0.10340     2     1
  975   1695.000       0.11325      0.21369     -0.10043     2     1
  976   1696.000       0.11280      0.21213     -0.09933     2     1
  977   1697.000       0.10945      0.21118     -0.10173     2     1
  978   1698.000       0.10728      0.21052     -0.10324     2     1
  979   1699.000       0.10782      0.20973     -0.10191     2     1
  980   1700.000       0.10612      0.20929     -0.10318     2     1
  981   1701.000       0.19046      0.23643     -0.04597     2     1
  982   1702.000       0.21280      0.25839     -0.04559     2     1
  983   1703.000       0.20290      0.25954     -0.05664     2     1
  984   1704.000       0.19830      0.25896     -0.06066     2     1
  985   1705.000       0.19504      0.25843     -0.06338     2     1
  986   1706.000       0.19235      0.25802     -0.06567     2     1
  987   1707.000       0.19008      0.25768     -0.06760     2     1
  988   1708.000       0.18852      0.25730     -0.06878     2     1
  989   1709.000       0.18703      0.25684     -0.06981     2     1
  990   1710.000       0.18561      0.25626     -0.07065     2     1
  991   1711.000       0.18433      0.25566     -0.07132     2     1
  992   1712.000       0.18341      0.25500     -0.07160     2     1
  993   1713.000       0.18220      0.25429     -0.07209     2     1
  994   1714.000       0.17879      0.25350     -0.07471     2     1
  995   1715.000       0.17651      0.25268     -0.07618     2     1
  996   1716.000       0.17551      0.25182     -0.07631     2     1
  997   1717.000       0.17458      0.25090     -0.07633     2     1
  998   1718.000       0.17457      0.24989     -0.07532     2     1
  999   1719.000       0.17500      0.24899     -0.07399     2     1
 1000   1720.000       0.17552      0.24807     -0.07256     2     1
 1001   1721.000       0.17966      0.24725     -0.06759     2     1
 1002   1722.000       0.18038      0.24643     -0.06605     2     1
 1003   1723.000       0.17853      0.24569     -0.06716     2     1
 1004   1724.000       0.17641      0.24509     -0.06868     2     1
 1005   1725.000       0.17477      0.24454     -0.06977     2     1
 1006   1726.000       0.17363      0.24401     -0.07038     2     1
 1007   1727.000       0.17285      0.24349     -0.07065     2     1
 1008   1728.000       0.17228      0.24299     -0.07071     2     1
 1009   1729.000       0.17171      0.24249     -0.07078     2     1
 1010   1730.000       0.17092      0.24200     -0.07108     2     1
 1011   1731.000       0.17056      0.24157     -0.07100     2     1
 1012   1732.000       0.17013      0.24117     -0.07104     2     1
 1013   1733.000       0.16978      0.24078     -0.07101     2     1
 1014   1734.000       0.16928      0.24034     -0.07107     2     1
 1015   1735.000       0.16877      0.23990     -0.07113     2     1
 1016   1736.000       0.16806      0.23944     -0.07138     2     1
 1017   1737.000       0.16756      0.23876     -0.07120     2     1
 1018   1738.000       0.16492      0.23788     -0.07296     2     1
 1019   1739.000       0.16135      0.23678     -0.07543     2     1
 1020   1740.000       0.15529      0.23533     -0.08004     2     1
 1021   1741.000       0.14873      0.23368     -0.08496     2     1
 1022   1742.000       0.14289      0.23186     -0.08897     2     1
 1023   1743.000       0.13829      0.22994     -0.09164     2     1
 1024   1744.000       0.13347      0.22800     -0.09453     2     1
 1025   1745.000       0.12875      0.22630     -0.09755     2     1
 1026   1746.000       0.12282      0.22511     -0.10229     2     1
 1027   1747.000       0.11920      0.22452     -0.10532     2     1
 1028   1748.000       0.11702      0.22410     -0.10709     2     1
 1029   1749.000       0.11542      0.22375     -0.10832     2     1
 1030   1750.000       0.11411      0.22340     -0.10928     2     1
 1031   1751.000       0.11296      0.22306     -0.11011     2     1
 1032   1752.000       0.11202      0.22274     -0.11073     2     1
 1033   1753.000       0.11186      0.22244     -0.11058     2     1
 1034   1754.000       0.11128      0.22215     -0.11087     2     1
 1035   1755.000       0.11078      0.22188     -0.11110     2     1
 1036   1756.000       0.11034      0.22162     -0.11127     2     1
 1037   1757.000       0.11012      0.22137     -0.11124     2     1
 1038   1758.000       0.10976      0.22107     -0.11131     2     1
 1039   1759.000       0.10962      0.22077     -0.11115     2     1
 1040   1760.000       0.11005      0.22045     -0.11040     2     1
 1041   1761.000       0.11155      0.21994     -0.10838     2     1
 1042   1762.000       0.11243      0.21928     -0.10685     2     1
 1043   1763.000       0.11330      0.21840     -0.10510     2     1
 1044   1764.000       0.11317      0.21759     -0.10442     2     1
 1045   1765.000       0.11374      0.21633     -0.10259     2     1
 1046   1766.000       0.11391      0.21534     -0.10144     2     1
 1047   1767.000       0.11482      0.21402     -0.09920     2     1
 1048   1768.000       0.11340      0.21237     -0.09897     2     1
 1049   1769.000       0.11095      0.21122     -0.10028     2     1
 1050   1770.000       0.10841      0.21062     -0.10221     2     1
 1051   1771.000       0.10703      0.21024     -0.10321     2     1
 1052   1772.000       0.10616      0.21003     -0.10387     2     1
 1053   1773.000       0.10500      0.20981     -0.10482     2     1
 1054   1774.000       0.10426      0.20949     -0.10523     2     1
 1055   1775.000       0.10324      0.20913     -0.10588     2     1
 1056   1776.000       0.10294      0.20887     -0.10593     2     1
 1057   1777.000       0.10287      0.20868     -0.10581     2     1
 1058   1778.000       0.10301      0.20849     -0.10548     2     1
 1059   1779.000       0.10697      0.20831     -0.10134     2     1
 1060   1780.000       0.11753      0.20813     -0.09060     2     1
 1061   1781.000       0.11976      0.20796     -0.08819     2     1
 1062   1782.000       0.12029      0.20775     -0.08746     2     1
 1063   1783.000       0.12017      0.20755     -0.08738     2     1
 1064   1784.000       0.12010      0.20735     -0.08725     2     1
 1065   1785.000       0.11982      0.20712     -0.08731     2     1
 1066   1786.000       0.11924      0.20683     -0.08759     2     1
 1067   1787.000       0.11874      0.20651     -0.08777     2     1
 1068   1788.000       0.11830      0.20608     -0.08778     2     1
 1069   1789.000       0.11808      0.20551     -0.08743     2     1
 1070   1790.000       0.11877      0.20448     -0.08570     2     1
 1071   1791.000       0.11863      0.20340     -0.08477     2     1
 1072   1792.000       0.11867      0.20208     -0.08341     2     1
 1073   1793.000       0.11577      0.20128     -0.08552     2     1
 1074   1794.000       0.11207      0.20073     -0.08866     2     1
 1075   1795.000       0.11010      0.20004     -0.08994     2     1
 1076   1796.000       0.10791      0.19983     -0.09193     2     1
 1077   1797.000       0.16957      0.21766     -0.04810     2     1
 1078   1798.000       0.19494      0.24820     -0.05326     2     1
 1079   1799.000       0.19260      0.25113     -0.05853     2     1
 1080   1800.000       0.19026      0.25102     -0.06076     2     1
 1081   1801.000       0.18815      0.25058     -0.06243     2     1
 1082   1802.000       0.18659      0.25023     -0.06364     2     1
 1083   1803.000       0.18793      0.24992     -0.06199     2     1
 1084   1804.000       0.19851      0.24966     -0.05115     2     1
 1085   1805.000       0.20372      0.24940     -0.04568     2     1
 1086   1806.000       0.20060      0.24907     -0.04847     2     1
 1087   1807.000       0.19658      0.24870     -0.05212     2     1
 1088   1808.000       0.19439      0.24829     -0.05390     2     1
 1089   1809.000       0.19256      0.24780     -0.05524     2     1
 1090   1810.000       0.19072      0.24711     -0.05639     2     1
 1091   1811.000       0.18832      0.24633     -0.05801     2     1
 1092   1812.000       0.18556      0.24542     -0.05986     2     1
 1093   1813.000       0.18147      0.24419     -0.06272     2     1
 1094   1814.000       0.17660      0.24312     -0.06652     2     1
 1095   1815.000       0.17285      0.24203     -0.06918     2     1
 1096   1816.000       0.16847      0.24096     -0.07250     2     1
 1097   1817.000       0.16401      0.24001     -0.07600     2     1
 1098   1818.000       0.16005      0.23926     -0.07921     2     1
 1099   1819.000       0.15715      0.23850     -0.08136     2     1
 1100   1820.000       0.15233      0.23779     -0.08546     2     1
 1101   1821.000       0.14963      0.23729     -0.08766     2     1
 1102   1822.000       0.14849      0.23687     -0.08838     2     1
 1103   1823.000       0.14757      0.23647     -0.08890     2     1
 1104   1824.000       0.14757      0.23607     -0.08851     2     1
 1105   1825.000       0.14714      0.23570     -0.08856     2     1
 1106   1826.000       0.14622      0.23533     -0.08911     2     1
 1107   1827.000       0.14607      0.23497     -0.08890     2     1
 1108   1828.000       0.14593      0.23462     -0.08869     2     1
 1109   1829.000       0.14508      0.23428     -0.08920     2     1
 1110   1830.000       0.14472      0.23389     -0.08917     2     1
 1111   1831.000       0.14465      0.23351     -0.08886     2     1
 1112   1832.000       0.14465      0.23310     -0.08845     2     1
 1113   1833.000       0.14458      0.23254     -0.08796     2     1
 1114   1834.000       0.14380      0.23172     -0.08792     2     1
 1115   1835.000       0.14244      0.23064     -0.08820     2     1
 1116   1836.000       0.13938      0.22922     -0.08984     2     1
 1117   1837.000       0.13632      0.22748     -0.09116     2     1
 1118   1838.000       0.13440      0.22568     -0.09128     2     1
 1119   1839.000       0.13178      0.22389     -0.09211     2     1
 1120   1840.000       0.12619      0.22301     -0.09682     2     1
 1121   1841.000       0.12043      0.22212     -0.10169     2     1
 1122   1842.000       0.11862      0.22135     -0.10272     2     1
 1123   1843.000       0.11849      0.22055     -0.10206     2     1
 1124   1844.000       0.11581      0.21995     -0.10415     2     1
 1125   1845.000       0.11349      0.21958     -0.10609     2     1
 1126   1846.000       0.11212      0.21927     -0.10715     2     1
 1127   1847.000       0.11175      0.21898     -0.10722     2     1
 1128   1848.000       0.11118      0.21870     -0.10752     2     1
 1129   1849.000       0.11046      0.21843     -0.10797     2     1
 1130   1850.000       0.11016      0.21817     -0.10801     2     1
 1131   1851.000       0.10973      0.21793     -0.10820     2     1
 1132   1852.000       0.10937      0.21770     -0.10833     2     1
 1133   1853.000       0.10929      0.21747     -0.10818     2     1
 1134   1854.000       0.10893      0.21718     -0.10824     2     1
 1135   1855.000       0.10856      0.21687     -0.10831     2     1
 1136   1856.000       0.10886      0.21658     -0.10772     2     1
 1137   1857.000       0.11021      0.21613     -0.10592     2     1
 1138   1858.000       0.11255      0.21537     -0.10282     2     1
 1139   1859.000       0.11439      0.21432     -0.09992     2     1
 1140   1860.000       0.11566      0.21294     -0.09728     2     1
 1141   1861.000       0.11566      0.21131     -0.09565     2     1
 1142   1862.000       0.11700      0.20965     -0.09265     2     1
 1143   1863.000       0.11870      0.20794     -0.08924     2     1
 1144   1864.000       0.11732      0.20653     -0.08921     2     1
 1145   1865.000       0.11367      0.20573     -0.09205     2     1
 1146   1866.000       0.11201      0.20492     -0.09291     2     1
 1147   1867.000       0.11714      0.20405     -0.08691     2     1
 1148   1868.000       0.20911      0.22376     -0.01465     2     1
 1149   1869.000       0.20311      0.25163     -0.04852     2     1
 1150   1870.000       0.19547      0.25402     -0.05855     2     1
 1151   1871.000       0.19029      0.25382     -0.06353     2     1
 1152   1872.000       0.18661      0.25341     -0.06680     2     1
 1153   1873.000       0.18377      0.25307     -0.06931     2     1
 1154   1874.000       0.18149      0.25280     -0.07131     2     1
 1155   1875.000       0.17929      0.25251     -0.07323     2     1
 1156   1876.000       0.17751      0.25220     -0.07469     2     1
 1157   1877.000       0.17594      0.25185     -0.07591     2     1
 1158   1878.000       0.17430      0.25132     -0.07702     2     1
 1159   1879.000       0.17295      0.25077     -0.07782     2     1
 1160   1880.000       0.17187      0.25017     -0.07830     2     1
 1161   1881.000       0.17016      0.24939     -0.07923     2     1
 1162   1882.000       0.16717      0.24828     -0.08111     2     1
 1163   1883.000       0.16254      0.24685     -0.08431     2     1
 1164   1884.000       0.15586      0.24512     -0.08926     2     1
 1165   1885.000       0.14903      0.24308     -0.09405     2     1
 1166   1886.000       0.14503      0.24091     -0.09588     2     1
 1167   1887.000       0.14052      0.23880     -0.09828     2     1
 1168   1888.000       0.13592      0.23676     -0.10085     2     1
 1169   1889.000       0.13142      0.23495     -0.10353     2     1
 1170   1890.000       0.12625      0.23339     -0.10713     2     1
 1171   1891.000       0.12178      0.23211     -0.11033     2     1
 1172   1892.000       0.11721      0.23136     -0.11415     2     1
 1173   1893.000       0.11466      0.23084     -0.11619     2     1
 1174   1894.000       0.11277      0.23036     -0.11759     2     1
 1175   1895.000       0.11152      0.22991     -0.11839     2     1
 1176   1896.000       0.11079      0.22949     -0.11870     2     1
 1177   1897.000       0.10998      0.22910     -0.11911     2     1
 1178   1898.000       0.10962      0.22872     -0.11910     2     1
 1179   1899.000       0.10882      0.22837     -0.11955     2     1
 1180   1900.000       0.10831      0.22803     -0.11973     2     1
 1181   1901.000       0.10823      0.22771     -0.11948     2     1
 1182   1902.000       0.10793      0.22732     -0.11939     2     1
 1183   1903.000       0.10765      0.22692     -0.11927     2     1
 1184   1904.000       0.10779      0.22655     -0.11876     2     1
 1185   1905.000       0.10972      0.22608     -0.11635     2     1
 1186   1906.000       0.11172      0.22525     -0.11353     2     1
 1187   1907.000       0.11321      0.22412     -0.11090     2     1
 1188   1908.000       0.11395      0.22271     -0.10876     2     1
 1189   1909.000       0.11392      0.22110     -0.10718     2     1
 1190   1910.000       0.11712      0.21928     -0.10216     2     1
 1191   1911.000       0.11986      0.21738     -0.09752     2     1
 1192   1912.000       0.11947      0.21552     -0.09605     2     1
 1193   1913.000       0.11754      0.21383     -0.09629     2     1
 1194   1914.000       0.11474      0.21232     -0.09758     2     1
 1195   1915.000       0.11169      0.21124     -0.09955     2     1
 1196   1916.000       0.10786      0.21076     -0.10290     2     1
 1197   1917.000       0.10601      0.21046     -0.10445     2     1
 1198   1918.000       0.18906      0.23795     -0.04889     2     1
 1199   1919.000       0.22026      0.25941     -0.03915     2     1
 1200   1920.000       0.20875      0.26041     -0.05166     2     1
 1201   1921.000       0.20438      0.25983     -0.05545     2     1
 1202   1922.000       0.20191      0.25934     -0.05743     2     1
 1203   1923.000       0.20000      0.25891     -0.05891     2     1
 1204   1924.000       0.19894      0.25854     -0.05960     2     1
 1205   1925.000       0.19766      0.25813     -0.06047     2     1
 1206   1926.000       0.19702      0.25759     -0.06057     2     1
 1207   1927.000       0.19610      0.25696     -0.06086     2     1
 1208   1928.000       0.19588      0.25627     -0.06038     2     1
 1209   1929.000       0.19475      0.25544     -0.06068     2     1
 1210   1930.000       0.19156      0.25423     -0.06267     2     1
 1211   1931.000       0.18617      0.25270     -0.06653     2     1
 1212   1932.000       0.17935      0.25088     -0.07153     2     1
 1213   1933.000       0.17189      0.24882     -0.07693     2     1
 1214   1934.000       0.16587      0.24655     -0.08068     2     1
 1215   1935.000       0.15764      0.24414     -0.08650     2     1
 1216   1936.000       0.14804      0.24174     -0.09370     2     1
 1217   1937.000       0.13955      0.23992     -0.10037     2     1
 1218   1938.000       0.13197      0.23833     -0.10635     2     1
 1219   1939.000       0.12541      0.23698     -0.11157     2     1
 1220   1940.000       0.12070      0.23606     -0.11535     2     1
 1221   1941.000       0.11845      0.23535     -0.11690     2     1
 1222   1942.000       0.11735      0.23477     -0.11741     2     1
 1223   1943.000       0.11598      0.23422     -0.11824     2     1
 1224   1944.000       0.11547      0.23373     -0.11827     2     1
 1225   1945.000       0.11488      0.23330     -0.11843     2     1
 1226   1946.000       0.11444      0.23290     -0.11846     2     1
 1227   1947.000       0.11372      0.23251     -0.11880     2     1
 1228   1948.000       0.11356      0.23215     -0.11858     2     1
 1229   1949.000       0.11341      0.23179     -0.11839     2     1
 1230   1950.000       0.11325      0.23140     -0.11815     2     1
 1231   1951.000       0.11289      0.23101     -0.11812     2     1
 1232   1952.000       0.11317      0.23059     -0.11742     2     1
 1233   1953.000       0.11397      0.23004     -0.11606     2     1
 1234   1954.000       0.11591      0.22914     -0.11323     2     1
 1235   1955.000       0.20227      0.27071     -0.06844     2     1
 1236   1956.000       0.22416      0.27536     -0.05119     2     1
 1237   1957.000       0.20798      0.27243     -0.06445     2     1
 1238   1958.000       0.20040      0.26974     -0.06933     2     1
 1239   1959.000       0.19086      0.26723     -0.07637     2     1
 1240   1960.000       0.17910      0.26481     -0.08571     2     1
 1241   1961.000       0.16794      0.26254     -0.09460     2     1
 1242   1962.000       0.15647      0.26046     -0.10399     2     1
 1243   1963.000       0.14665      0.25860     -0.11195     2     1
 1244   1964.000       0.13972      0.25719     -0.11747     2     1
 1245   1965.000       0.13738      0.25612     -0.11873     2     1
 1246   1966.000       0.13572      0.25531     -0.11959     2     1
 1247   1967.000       0.13485      0.25451     -0.11966     2     1
 1248   1968.000       0.13412      0.25371     -0.11959     2     1
 1249   1969.000       0.13318      0.25301     -0.11983     2     1
 1250   1970.000       0.13267      0.25233     -0.11967     2     1
 1251   1971.000       0.13251      0.25168     -0.11917     2     1
 1252   1972.000       0.13228      0.25105     -0.11877     2     1
 1253   1973.000       0.13185      0.25044     -0.11859     2     1
 1254   1974.000       0.13120      0.24977     -0.11857     2     1
 1255   1975.000       0.13105      0.24913     -0.11808     2     1
 1256   1976.000       0.13141      0.24848     -0.11707     2     1
 1257   1977.000       0.13186      0.24769     -0.11583     2     1
 1258   1978.000       0.13130      0.24656     -0.11525     2     1
 1259   1979.000       0.12818      0.24511     -0.11694     2     1
 1260   1980.000       0.12542      0.24334     -0.11792     2     1
 1261   1981.000       0.12296      0.24133     -0.11837     2     1
 1262   1982.000       0.12414      0.23931     -0.11517     2     1
 1263   1983.000       0.12415      0.23719     -0.11303     2     1
 1264   1984.000       0.12290      0.23514     -0.11224     2     1
 1265   1985.000       0.12090      0.23330     -0.11240     2     1
 1266   1986.000       0.11809      0.23167     -0.11358     2     1
 1267   1987.000       0.11460      0.23030     -0.11570     2     1
 1268   1988.000       0.11095      0.22938     -0.11844     2     1
 1269   1989.000       0.11330      0.22878     -0.11548     2     1
 1270   1990.000       0.22047      0.27015     -0.04968     2     1
 1271   1991.000       0.20821      0.27706     -0.06885     2     1
 1272   1992.000       0.20055      0.27583     -0.07528     2     1
 1273   1993.000       0.19655      0.27487     -0.07832     2     1
 1274   1994.000       0.19366      0.27392     -0.08026     2     1
 1275   1995.000       0.19233      0.27297     -0.08063     2     1
 1276   1996.000       0.19078      0.27190     -0.08112     2     1
 1277   1997.000       0.18993      0.27077     -0.08084     2     1
 1278   1998.000       0.18888      0.26965     -0.08077     2     1
 1279   1999.000       0.18746      0.26853     -0.08107     2     1
 1280   2000.000       0.18725      0.26739     -0.08014     2     1
 1281   2001.000       0.18640      0.26613     -0.07973     2     1
 1282   2002.000       0.18258      0.26456     -0.08198     2     1
 1283   2003.000       0.17712      0.26271     -0.08559     2     1
 1284   2004.000       0.17038      0.26058     -0.09020     2     1
 1285   2005.000       0.16265      0.25818     -0.09554     2     1
 1286   2006.000       0.15677      0.25565     -0.09888     2     1
 1287   2007.000       0.14881      0.25324     -0.10443     2     1
 1288   2008.000       0.14083      0.25083     -0.11000     2     1
 1289   2009.000       0.13273      0.24879     -0.11606     2     1
 1290   2010.000       0.12762      0.24740     -0.11978     2     1
 1291   2011.000       0.12307      0.24624     -0.12317     2     1
 1292   2012.000       0.12074      0.24541     -0.12466     2     1
 1293   2013.000       0.11908      0.24463     -0.12555     2     1
 1294   2014.000       0.11841      0.24397     -0.12556     2     1
 1295   2015.000       0.11741      0.24337     -0.12596     2     1
 1296   2016.000       0.11748      0.24280     -0.12532     2     1
 1297   2017.000       0.11740      0.24225     -0.12485     2     1
 1298   2018.000       0.11660      0.24174     -0.12513     2     1
 1299   2019.000       0.11639      0.24132     -0.12493     2     1
 1300   2020.000       0.11623      0.24091     -0.12467     2     1
 1301   2021.000       0.11616      0.24050     -0.12434     2     1
 1302   2022.000       0.11600      0.24005     -0.12404     2     1
 1303   2023.000       0.11571      0.23960     -0.12389     2     1
 1304   2024.000       0.11599      0.23913     -0.12314     2     1
 1305   2025.000       0.11671      0.23854     -0.12183     2     1
 1306   2026.000       0.11757      0.23761     -0.12004     2     1
 1307   2027.000       0.11715      0.23639     -0.11924     2     1
 1308   2028.000       0.11644      0.23488     -0.11844     2     1
 1309   2029.000       0.11574      0.23312     -0.11738     2     1
 1310   2030.000       0.11862      0.23115     -0.11253     2     1
 1311   2031.000       0.11808      0.22901     -0.11093     2     1
 1312   2032.000       0.11517      0.22776     -0.11259     2     1
 1313   2033.000       0.11694      0.22613     -0.10919     2     1
 1314   2034.000       0.11311      0.22502     -0.11191     2     1
 1315   2035.000       0.11142      0.22442     -0.11300     2     1
 1316   2036.000       0.10975      0.22397     -0.11423     2     1
 1317   2037.000       0.10850      0.22363     -0.11513     2     1
 1318   2038.000       0.10748      0.22329     -0.11581     2     1
 1319   2039.000       0.10668      0.22297     -0.11629     2     1
 1320   2040.000       0.10603      0.22266     -0.11663     2     1
 1321   2041.000       0.10551      0.22237     -0.11685     2     1
 1322   2042.000       0.10507      0.22209     -0.11701     2     1
 1323   2043.000       0.10471      0.22182     -0.11711     2     1
 1324   2044.000       0.10435      0.22156     -0.11721     2     1
 1325   2045.000       0.10391      0.22132     -0.11741     2     1
 1326   2046.000       0.10355      0.22103     -0.11748     2     1
 1327   2047.000       0.10333      0.22074     -0.11741     2     1
 1328   2048.000       0.10382      0.22045     -0.11663     2     1
 1329   2049.000       0.20245      0.25821     -0.05576     2     1
 1330   2050.000       0.21688      0.26874     -0.05186     2     1
 1331   2051.000       0.20217      0.26683     -0.06466     2     1
 1332   2052.000       0.19273      0.26464     -0.07191     2     1
 1333   2053.000       0.18411      0.26249     -0.07838     2     1
 1334   2054.000       0.17689      0.26025     -0.08336     2     1
 1335   2055.000       0.16755      0.25790     -0.09035     2     1
 1336   2056.000       0.15700      0.25562     -0.09862     2     1
 1337   2057.000       0.14570      0.25351     -0.10780     2     1
 1338   2058.000       0.13650      0.25167     -0.11517     2     1
 1339   2059.000       0.12931      0.25020     -0.12089     2     1
 1340   2060.000       0.12466      0.24929     -0.12463     2     1
 1341   2061.000       0.12313      0.24861     -0.12549     2     1
 1342   2062.000       0.12218      0.24796     -0.12578     2     1
 1343   2063.000       0.12123      0.24734     -0.12611     2     1
 1344   2064.000       0.12044      0.24675     -0.12631     2     1
 1345   2065.000       0.11943      0.24618     -0.12675     2     1
 1346   2066.000       0.11884      0.24563     -0.12679     2     1
 1347   2067.000       0.11855      0.24509     -0.12655     2     1
 1348   2068.000       0.11825      0.24457     -0.12632     2     1
 1349   2069.000       0.11796      0.24406     -0.12611     2     1
 1350   2070.000       0.11780      0.24349     -0.12568     2     1
 1351   2071.000       0.11773      0.24293     -0.12520     2     1
 1352   2072.000       0.11787      0.24235     -0.12448     2     1
 1353   2073.000       0.11838      0.24166     -0.12328     2     1
 1354   2074.000       0.11959      0.24071     -0.12112     2     1
 1355   2075.000       0.11837      0.23942     -0.12105     2     1
 1356   2076.000       0.11751      0.23782     -0.12031     2     1
 1357   2077.000       0.11724      0.23600     -0.11876     2     1
 1358   2078.000       0.12046      0.23400     -0.11354     2     1
 1359   2079.000       0.12160      0.23187     -0.11027     2     1
 1360   2080.000       0.12095      0.22966     -0.10871     2     1
 1361   2081.000       0.11952      0.22767     -0.10815     2     1
 1362   2082.000       0.11707      0.22633     -0.10926     2     1
 1363   2083.000       0.11444      0.22521     -0.11077     2     1
 1364   2084.000       0.11177      0.22460     -0.11283     2     1
 1365   2085.000       0.14744      0.22421     -0.07677     2     1
 1366   2086.000       0.21971      0.26317     -0.04346     2     1
 1367   2087.000       0.20161      0.27318     -0.07158     2     1
 1368   2088.000       0.19584      0.27225     -0.07641     2     1
 1369   2089.000       0.19218      0.27136     -0.07918     2     1
 1370   2090.000       0.18922      0.27060     -0.08138     2     1
 1371   2091.000       0.18682      0.26987     -0.08305     2     1
 1372   2092.000       0.18498      0.26905     -0.08407     2     1
 1373   2093.000       0.18328      0.26817     -0.08488     2     1
 1374   2094.000       0.18208      0.26714     -0.08506     2     1
 1375   2095.000       0.18109      0.26610     -0.08501     2     1
 1376   2096.000       0.18031      0.26506     -0.08475     2     1
 1377   2097.000       0.17946      0.26390     -0.08445     2     1
 1378   2098.000       0.17641      0.26238     -0.08597     2     1
 1379   2099.000       0.16946      0.26052     -0.09107     2     1
 1380   2100.000       0.16093      0.25834     -0.09741     2     1
 1381   2101.000       0.15233      0.25593     -0.10360     2     1
 1382   2102.000       0.14623      0.25355     -0.10732     2     1
 1383   2103.000       0.13897      0.25110     -0.11212     2     1
 1384   2104.000       0.13305      0.24873     -0.11568     2     1
 1385   2105.000       0.12775      0.24656     -0.11882     2     1
 1386   2106.000       0.12285      0.24463     -0.12178     2     1
 1387   2107.000       0.11800      0.24297     -0.12497     2     1
 1388   2108.000       0.11441      0.24187     -0.12745     2     1
 1389   2109.000       0.13211      0.24128     -0.10917     2     1
 1390   2110.000       0.24542      0.28678     -0.04136     2     1
 1391   2111.000       0.22263      0.28766     -0.06503     2     1
 1392   2112.000       0.21773      0.28606     -0.06833     2     1
 1393   2113.000       0.21515      0.28467     -0.06953     2     1
 1394   2114.000       0.21347      0.28309     -0.06962     2     1
 1395   2115.000       0.21158      0.28149     -0.06992     2     1
 1396   2116.000       0.21095      0.27987     -0.06892     2     1
 1397   2117.000       0.20982      0.27827     -0.06845     2     1
 1398   2118.000       0.20926      0.27665     -0.06738     2     1
 1399   2119.000       0.20799      0.27507     -0.06708     2     1
 1400   2120.000       0.20750      0.27353     -0.06604     2     1
 1401   2121.000       0.20672      0.27193     -0.06521     2     1
 1402   2122.000       0.20177      0.27001     -0.06825     2     1
 1403   2123.000       0.19596      0.26800     -0.07204     2     1
 1404   2124.000       0.18831      0.26562     -0.07731     2     1
 1405   2125.000       0.18022      0.26303     -0.08281     2     1
 1406   2126.000       0.17221      0.26022     -0.08801     2     1
 1407   2127.000       0.16241      0.25729     -0.09489     2     1
 1408   2128.000       0.15222      0.25472     -0.10250     2     1
 1409   2129.000       0.14286      0.25248     -0.10962     2     1
 1410   2130.000       0.13448      0.25048     -0.11600     2     1
 1411   2131.000       0.12707      0.24879     -0.12172     2     1
 1412   2132.000       0.12222      0.24760     -0.12538     2     1
 1413   2133.000       0.11996      0.24665     -0.12669     2     1
 1414   2134.000       0.11872      0.24586     -0.12713     2     1
 1415   2135.000       0.11807      0.24507     -0.12700     2     1
 1416   2136.000       0.11713      0.24433     -0.12720     2     1
 1417   2137.000       0.11669      0.24374     -0.12704     2     1
 1418   2138.000       0.11611      0.24317     -0.12706     2     1
 1419   2139.000       0.11582      0.24262     -0.12681     2     1
 1420   2140.000       0.11552      0.24210     -0.12658     2     1
 1421   2141.000       0.11544      0.24163     -0.12619     2     1
 1422   2142.000       0.11515      0.24117     -0.12602     2     1
 1423   2143.000       0.11529      0.24071     -0.12542     2     1
